,age,businessage,bankaccount,credit,employees,employeesnumber,loan,gender,lprofit,tprofit,sec0,sec1,sec2,sec3,sec0_0,sec0_1,sec0_2,sec0_3,sec0_4,sec0_5,sec0_6,sec0_7,sec0_8,sec0_9,sec0_10,sec1_1,sec1_2,sec1_3,sec1_4,sec1_5,sec1_6,sec2_0,sec2_1,sec2_2,sec2_3,sec2_4,sec2_5,sec2_6,sec2_7,sec3_0,sec3_1,sec3_2,sec3_3,sec3_4,sec3_5,sec3_6,sec3_7,self_taught,youngfirm,binf,bf,avg_profit_agegen,binl,bl,avg_I_emp_learn,lavg_profit_learn,lavg_wagebill_learn,secondaryedu,marketing,account
72,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.006368,3000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,1.0
73,27.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
74,25.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.6009026,2000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
75,28.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.308952,30000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
76,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.6009026,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,1.0,1.0
77,16.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
78,25.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
79,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.615806,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
80,32.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,9.392662,12000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
81,27.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.615806,15000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,1.0,1.0,0.0
82,26.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.308952,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
83,25.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.392662,12000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
84,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
85,38.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,6.684612,800.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
86,27.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.308952,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,1.0
87,23.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,9.615806,15000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
88,35.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
89,33.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.491274,36000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
90,29.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
91,35.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
92,32.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.615806,15000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
93,34.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.308952,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,1.0
94,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.6009026,2000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
95,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.6009026,2000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
96,24.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.6009026,2000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
97,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699514,6000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
98,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.615806,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
99,35.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.1049795,9000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
100,26.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,10.308952,30000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
101,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,9.615806,15000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
102,40.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.294049,4000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,1.0
103,31.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.517193,5000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
104,22.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.308952,30000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
105,27.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,9.392662,12000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
106,29.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
107,49.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.615806,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
108,25.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.392662,12000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
109,27.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.615806,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
110,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.411833,4500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
111,24.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,10.126631,25000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
112,21.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.006368,3000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
113,32.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.922658,7500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
114,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
115,33.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
116,30.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,10.308952,30000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
117,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.699514,6000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
118,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.684612,800.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
119,26.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10.308952,30000.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
120,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.308952,30000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
121,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.987197,8000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
122,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
123,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
124,34.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,8.594154,5400.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
125,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.308952,30000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,1.0,0.0
126,26.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,11.0021,60000.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,1.0
127,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
128,37.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.392662,12000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
129,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
130,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.699514,6000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
131,33.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.308952,30000.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
132,21.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,7.3132205,1500.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
133,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.308952,30000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,1.0,0.0
134,29.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,10.714417,45000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
135,23.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.006368,3000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,1.0,1.0
136,23.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,10.491274,36000.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,0.0,1.0,0.0
137,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.903487,20000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,1.0,0.0
138,24.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
139,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.1049795,9000.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,1.0,1.0
140,35.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,9.1049795,9000.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
141,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.615806,15000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
142,24.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
143,30.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.556414,5200.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,1.0
144,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.952278,21000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
145,35.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.006368,3000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
146,44.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.1049795,9000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
147,37.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.699514,6000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,0.0,0.0
148,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.798127,18000.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1-0,15480.303,1,1-0,0.17955801,9.482376,7.2020316,1.0,0.0,0.0
149,34.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.287301,10800.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1-1,9295.809,1,1-0,0.17955801,9.482376,7.2020316,0.0,1.0,0.0
